39,0.955776709185122
40,0.162307550839221
41,0.522236993364192
42,0.958600192956556
43,0.152512771586664
44,0.496847094688492
45,0.961211777578232
46,0.14339309567415
47,0.472532841233103
48,0.959096896368327
49,0.150996422978389
50,0.493556537420565
51,0.962590113373242
52,0.138712010759945
53,0.460321719965373
54,0.957432393796325
55,0.157112857682721
56,0.510643939834737
57,0.963813027143272
58,0.134557301837765
59,0.449386856994876
60,0.955111875654851
61,0.165533350443022
62,0.533466017010409
63,0.961423539300188
64,0.143309258355113
65,0.474512677797932
66,0.963988632509338
67,0.134241160604477
68,0.449540783390826
69,0.9573990131996
70,0.157842372342004
71,0.514564898981036
72,0.967178608314827
73,0.122945084944593
74,0.417731835660136
75,0.942523802902578
76,0.209973322659346
77,0.64313430897198
78,0.890049744889851
79,0.379603581267574
80,0.913758245142857
81,0.305838768670634
82,0.824154097877316
83,0.562740361180341
84,0.955711205254682
85,0.164441550419688
86,0.533938447592688
87,0.967272882559419
88,0.12307873493729
89,0.419741169820375
90,0.947442643493191
91,0.193752659329865
92,0.607979308165975
93,0.927859445848134
94,0.260649931166668
95,0.750611466020222
96,0.729307407514463
97,0.769338385811507
98,0.691726738653106
99,0.831426104115545
100,0.546611276292088
101,0.966774644186371
102,0.125337825887368
103,0.427879080393732
104,0.955693628816891
105,0.165350651540483
106,0.539066331826374
107,0.970787221450787
108,0.110828504399676
109,0.385214543270718
110,0.92598300879069
111,0.268053980502799
112,0.767538484282149
113,0.698169822841804
114,0.824792215226316
115,0.565756716274618
116,0.962067428500876
117,0.142945789678309
118,0.480003155713106
119,0.978182894650559
120,0.0836571875133611
121,0.300578615626095
122,0.824526419124138
123,0.56758985270849
124,0.963073644745754
125,0.139583988201891
126,0.471513771673655
127,0.978563376142868
128,0.0823980292178971
129,0.297066165821693
130,0.820654185656566
131,0.578568091251453
132,0.95872798040589
133,0.155623461091419
134,0.51694648103373
135,0.982619934031556
136,0.0672190051478803
137,0.246852303518065
138,0.732138167950076
139,0.772484659793302
